code_dpto;name_dpto;code_mpio;name_mpio;latitude;longitude;region
23;CÓRDOBA;23686;SAN PELAYO;8,987777392;-75,90958771;REGIÓN CARIBE
23;CÓRDOBA;23807;TIERRALTA;7,813896829;-76,16846678;REGIÓN CARIBE
23;CÓRDOBA;23815;TUCHÍN;9,224630803;-75,54410593;REGIÓN CARIBE
23;CÓRDOBA;23855;VALENCIA;8,219904128;-76,2213286;REGIÓN CARIBE
25;CUNDINAMARCA;25001;AGUA DE DIOS;4,372744676;-74,67111051;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25019;ALBÁN;4,891121638;-74,44278432;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25035;ANAPOIMA;4,559962881;-74,5256953;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25040;ANOLAIMA;4,789313614;-74,46194256;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25053;ARBELÁEZ;4,232786985;-74,39576291;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25086;BELTRÁN;4,791721105;-74,71491399;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25095;BITUIMA;4,847821091;-74,52862766;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25099;BOJACÁ;4,705576252;-74,3354077;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25120;CABRERA;3,91861924;-74,44615606;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25123;CACHIPAY;4,723063341;-74,45919528;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25126;CAJICÁ;4,930402779;-74,02985115;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25148;CAPARRAPÍ;5,381501399;-74,52123595;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25151;CÁQUEZA;4,402259457;-73,94482435;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25154;CARMEN DE CARUPA;5,338856556;-73,92614817;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25168;CHAGUANÍ;4,95425175;-74,63090139;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25175;CHÍA;4,857823671;-74,03809539;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25178;CHIPAQUE;4,463746629;-74,04605246;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25181;CHOACHÍ;4,578183896;-73,95290054;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25183;CHOCONTÁ;5,118419271;-73,68068583;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25200;COGUA;5,103127532;-73,97536559;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25214;COTA;4,76754674;-74,1415583;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25224;CUCUNUBÁ;5,230308105;-73,78001885;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25245;EL COLEGIO;4,556947085;-74,42658478;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25258;EL PEÑÓN;5,261728244;-74,30830564;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25260;EL ROSAL;4,879723016;-74,23802273;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25269;FACATATIVÁ;4,834052334;-74,3380229;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25279;FÓMEQUE;4,528568462;-73,79705267;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25281;FOSCA;4,316280072;-73,95286784;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25286;FUNZA;4,743996711;-74,19865992;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25288;FÚQUENE;5,416288902;-73,77059829;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25290;FUSAGASUGÁ;4,323534028;-74,38859114;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25293;GACHALÁ;4,65495513;-73,51055381;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25295;GACHANCIPÁ;5,01001953;-73,87671759;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25297;GACHETÁ;4,867551134;-73,61773287;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25299;GAMA;4,723573464;-73,60054441;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25307;GIRARDOT;4,338154518;-74,81143922;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25312;GRANADA;4,523484884;-74,33724619;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25317;GUACHETÁ;5,387291542;-73,69328234;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25320;GUADUAS;5,173554764;-74,64014651;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25322;GUASCA;4,801276832;-73,84643485;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25324;GUATAQUÍ;4,516381655;-74,78257788;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25326;GUATAVITA;4,91158717;-73,78648564;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25328;GUAYABAL DE SÍQUIMA;4,866310254;-74,4767709;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25335;GUAYABETAL;4,231875945;-73,83543981;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25339;GUTIÉRREZ;4,166089563;-74,0246527;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25368;JERUSALÉN;4,571350254;-74,68915854;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25372;JUNÍN;4,705170789;-73,69247873;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25377;LA CALERA;4,700785443;-73,92939921;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25386;LA MESA;4,650773167;-74,47321717;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25394;LA PALMA;5,333400646;-74,40807863;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25398;LA PEÑA;5,20459882;-74,40786611;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25402;LA VEGA;4,978619842;-74,33936061;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25407;LENGUAZAQUE;5,303637171;-73,68153228;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25426;MACHETÁ;5,040349198;-73,61738241;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25430;MADRID;4,75156751;-74,2896305;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25436;MANTA;4,976881151;-73,56313741;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25438;MEDINA;4,484437919;-73,40598487;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25473;MOSQUERA;4,672714223;-74,23573194;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25483;NARIÑO;4,407952015;-74,80565317;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25486;NEMOCÓN;5,093705358;-73,88380238;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25488;NILO;4,294780933;-74,614695;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25489;NIMAIMA;5,121445325;-74,39737048;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25491;NOCAIMA;5,066110761;-74,38975476;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25506;VENECIA;4,063342074;-74,45259796;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25513;PACHO;5,168367634;-74,16336544;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25518;PAIME;5,387647345;-74,16395696;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25524;PANDI;4,180497268;-74,4711213;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25530;PARATEBUENO;4,368158959;-73,2416614;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25535;PASCA;4,293733611;-74,27396924;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25572;PUERTO SALGAR;5,619752748;-74,5801923;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25580;PULÍ;4,691336253;-74,68074404;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25592;QUEBRADANEGRA;5,09998103;-74,4945107;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25594;QUETAME;4,334589044;-73,85264561;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25596;QUIPILE;4,726907976;-74,55359926;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25599;APULO;4,537711619;-74,59124656;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25612;RICAURTE;4,307363489;-74,72943403;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25645;SAN ANTONIO DEL TEQUENDAMA;4,599741357;-74,34490342;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25649;SAN BERNARDO;4,140958464;-74,35397692;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25653;SAN CAYETANO;5,314600423;-74,07232077;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25658;SAN FRANCISCO;4,964100703;-74,27217129;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25662;SAN JUAN DE RIOSECO;4,814537831;-74,61525985;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25718;SASAIMA;4,946805263;-74,41230921;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25736;SESQUILÉ;5,000633875;-73,77206544;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25740;SIBATÉ;4,465970004;-74,26328963;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25743;SILVANIA;4,436967141;-74,37050903;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25745;SIMIJACA;5,509773128;-73,84519164;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25754;SOACHA;4,581866267;-74,24029696;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25758;SOPÓ;4,888060112;-73,96587528;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25769;SUBACHOQUE;4,970358034;-74,15689923;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25772;SUESCA;5,122728461;-73,82427313;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25777;SUPATÁ;5,061692703;-74,23138328;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25779;SUSA;5,440092358;-73,82392529;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25781;SUTATAUSA;5,242909347;-73,85540343;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25785;TABIO;4,951520046;-74,08449648;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25793;TAUSA;5,170527212;-73,95819594;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25797;TENA;4,666608192;-74,36764956;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25799;TENJO;4,838548601;-74,14680287;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25805;TIBACUY;4,321357899;-74,48667274;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25807;TIBIRITA;5,084102682;-73,51362546;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25815;TOCAIMA;4,452072974;-74,64864406;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25817;TOCANCIPÁ;4,968852913;-73,92887021;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25823;TOPAIPÍ;5,355688386;-74,28963994;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25839;UBALÁ;4,803805182;-73,47654604;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25841;UBAQUE;4,500754182;-73,97564545;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25843;VILLA DE SAN DIEGO DE UBATÉ;5,316080652;-73,82010566;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25845;UNE;4,244611163;-74,11187304;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25851;ÚTICA;5,192795708;-74,47780003;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25862;VERGARA;5,131267542;-74,30979229;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25867;VIANÍ;4,914040619;-74,54936655;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25871;VILLAGÓMEZ;5,270694636;-74,19074375;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25873;VILLAPINZÓN;5,227298709;-73,57725921;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25875;VILLETA;5,011670402;-74,48764746;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25878;VIOTÁ;4,436054105;-74,48543339;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25885;YACOPÍ;5,591910157;-74,36480865;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25898;ZIPACÓN;4,75432173;-74,38673444;REGIÓN CENTRO ORIENTE
25;CUNDINAMARCA;25899;ZIPAQUIRÁ;5,06631685;-74,04960323;REGIÓN CENTRO ORIENTE
27;CHOCÓ;27001;QUIBDÓ;5,7543229;-76,65015147;REGIÓN PACÍFICO
27;CHOCÓ;27006;ACANDÍ;8,383938499;-77,26560256;REGIÓN PACÍFICO
27;CHOCÓ;27025;ALTO BAUDÓ;5,636740989;-77,0842154;REGIÓN PACÍFICO
27;CHOCÓ;27050;ATRATO;5,525825084;-76,65064357;REGIÓN PACÍFICO
27;CHOCÓ;27073;BAGADÓ;5,503119772;-76,19796907;REGIÓN PACÍFICO
27;CHOCÓ;27075;BAHÍA SOLANO;6,162762775;-77,41653534;REGIÓN PACÍFICO
27;CHOCÓ;27077;BAJO BAUDÓ;4,492865435;-77,08271352;REGIÓN PACÍFICO
27;CHOCÓ;27099;BOJAYÁ;6,474666885;-77,09933025;REGIÓN PACÍFICO
27;CHOCÓ;27135;EL CANTÓN DEL SAN PABLO;5,359661967;-76,77255624;REGIÓN PACÍFICO
27;CHOCÓ;27150;CARMEN DEL DARIÉN;7,033646541;-76,97423016;REGIÓN PACÍFICO
27;CHOCÓ;27160;CÉRTEGUI;5,389828229;-76,52264237;REGIÓN PACÍFICO
27;CHOCÓ;27205;CONDOTO;5,070586101;-76,50701751;REGIÓN PACÍFICO
27;CHOCÓ;27245;EL CARMEN DE ATRATO;5,810938364;-76,19189442;REGIÓN PACÍFICO
27;CHOCÓ;27250;EL LITORAL DEL SAN JUAN;4,272940191;-76,98785828;REGIÓN PACÍFICO
27;CHOCÓ;27361;ISTMINA;4,586818665;-77,00090737;REGIÓN PACÍFICO
27;CHOCÓ;27372;JURADÓ;7,103338868;-77,67973662;REGIÓN PACÍFICO
27;CHOCÓ;27413;LLORÓ;5,585101179;-76,38544449;REGIÓN PACÍFICO
27;CHOCÓ;27425;MEDIO ATRATO;6,033880098;-76,6734697;REGIÓN PACÍFICO
27;CHOCÓ;27430;MEDIO BAUDÓ;5,110392243;-76,99593075;REGIÓN PACÍFICO
27;CHOCÓ;27450;MEDIO SAN JUAN;4,621182739;-76,80861843;REGIÓN PACÍFICO
27;CHOCÓ;27491;NÓVITA;4,853386627;-76,61823669;REGIÓN PACÍFICO
27;CHOCÓ;27495;NUQUÍ;5,591359844;-77,33057439;REGIÓN PACÍFICO
27;CHOCÓ;27580;RÍO IRÓ;5,190995015;-76,41996151;REGIÓN PACÍFICO
27;CHOCÓ;27600;RÍO QUITO;5,567533337;-76,81157084;REGIÓN PACÍFICO
27;CHOCÓ;27615;RIOSUCIO;7,389887937;-77,24067483;REGIÓN PACÍFICO
27;CHOCÓ;27660;SAN JOSÉ DEL PALMAR;4,958741345;-76,28002361;REGIÓN PACÍFICO
27;CHOCÓ;27745;SIPÍ;4,594415157;-76,54194459;REGIÓN PACÍFICO
27;CHOCÓ;27787;TADÓ;5,26610158;-76,33109547;REGIÓN PACÍFICO
27;CHOCÓ;27800;UNGUÍA;8,117281079;-77,10372723;REGIÓN PACÍFICO
27;CHOCÓ;27810;UNIÓN PANAMERICANA;5,281599258;-76,61962746;REGIÓN PACÍFICO
41;HUILA;41001;NEIVA;2,993360046;-75,27236232;REGIÓN CENTRO SUR
41;HUILA;41006;ACEVEDO;1,709114446;-75,99664184;REGIÓN CENTRO SUR
41;HUILA;41013;AGRADO;2,26975042;-75,71632236;REGIÓN CENTRO SUR
41;HUILA;41016;AIPE;3,243441923;-75,27670655;REGIÓN CENTRO SUR
41;HUILA;41020;ALGECIRAS;2,49785068;-75,29134946;REGIÓN CENTRO SUR
41;HUILA;41026;ALTAMIRA;2,07922808;-75,76858288;REGIÓN CENTRO SUR
41;HUILA;41078;BARAYA;3,135423634;-74,95797796;REGIÓN CENTRO SUR
41;HUILA;41132;CAMPOALEGRE;2,658666675;-75,32943803;REGIÓN CENTRO SUR
41;HUILA;41206;COLOMBIA;3,262763564;-74,78516117;REGIÓN CENTRO SUR
41;HUILA;41244;ELÍAS;2,022053305;-75,94430521;REGIÓN CENTRO SUR
41;HUILA;41298;GARZÓN;2,172441496;-75,57131243;REGIÓN CENTRO SUR
41;HUILA;41306;GIGANTE;2,371781539;-75,51699754;REGIÓN CENTRO SUR
41;HUILA;41319;GUADALUPE;1,984394016;-75,69693549;REGIÓN CENTRO SUR
41;HUILA;41349;HOBO;2,541654161;-75,44781083;REGIÓN CENTRO SUR
41;HUILA;41357;ÍQUIRA;2,691517773;-75,67383141;REGIÓN CENTRO SUR
41;HUILA;41359;ISNOS;1,945591321;-76,18204722;REGIÓN CENTRO SUR
41;HUILA;41378;LA ARGENTINA;2,156287619;-76,00679451;REGIÓN CENTRO SUR
41;HUILA;41396;LA PLATA;2,328076586;-76,00117299;REGIÓN CENTRO SUR
41;HUILA;41483;NÁTAGA;2,576066285;-75,78693757;REGIÓN CENTRO SUR
41;HUILA;41503;OPORAPA;2,061191362;-76,04110289;REGIÓN CENTRO SUR
41;HUILA;41518;PAICOL;2,40689827;-75,72803027;REGIÓN CENTRO SUR
41;HUILA;41524;PALERMO;2,914491967;-75,44066118;REGIÓN CENTRO SUR
41;HUILA;41530;PALESTINA;1,68458076;-76,1478559;REGIÓN CENTRO SUR
41;HUILA;41548;PITAL;2,259601773;-75,8319516;REGIÓN CENTRO SUR
41;HUILA;41551;PITALITO;1,848217185;-76,05217643;REGIÓN CENTRO SUR
41;HUILA;41615;RIVERA;2,79286115;-75,23536868;REGIÓN CENTRO SUR
41;HUILA;41660;SALADOBLANCO;2,100382849;-76,22897871;REGIÓN CENTRO SUR
41;HUILA;41668;SAN AGUSTÍN;1,924165493;-76,4165655;REGIÓN CENTRO SUR
41;HUILA;41676;SANTA MARÍA;2,926265937;-75,63359786;REGIÓN CENTRO SUR
41;HUILA;41770;SUAZA;1,870992095;-75,80798471;REGIÓN CENTRO SUR
41;HUILA;41791;TARQUI;2,130280544;-75,87534845;REGIÓN CENTRO SUR
41;HUILA;41797;TESALIA;2,526855132;-75,68259642;REGIÓN CENTRO SUR
41;HUILA;41799;TELLO;3,030611777;-75,08536553;REGIÓN CENTRO SUR
41;HUILA;41801;TERUEL;2,851852692;-75,75988934;REGIÓN CENTRO SUR
41;HUILA;41807;TIMANÁ;1,950715226;-75,91757649;REGIÓN CENTRO SUR
41;HUILA;41872;VILLAVIEJA;3,287057875;-75,13838292;REGIÓN CENTRO SUR
41;HUILA;41885;YAGUARÁ;2,646563339;-75,51592645;REGIÓN CENTRO SUR
44;LA GUAJIRA;44001;RIOHACHA;11,24297214;-72,95876315;REGIÓN CARIBE
44;LA GUAJIRA;44035;ALBANIA;11,22869049;-72,53209657;REGIÓN CARIBE
44;LA GUAJIRA;44078;BARRANCAS;10,94871677;-72,69696879;REGIÓN CARIBE
44;LA GUAJIRA;44090;DIBULLA;11,09029715;-73,43568788;REGIÓN CARIBE
44;LA GUAJIRA;44098;DISTRACCIÓN;10,92505107;-72,94444027;REGIÓN CARIBE
44;LA GUAJIRA;44110;EL MOLINO;10,63669646;-72,8858431;REGIÓN CARIBE
44;LA GUAJIRA;44279;FONSECA;10,8283716;-72,8018178;REGIÓN CARIBE
44;LA GUAJIRA;44378;HATONUEVO;11,09905582;-72,73842427;REGIÓN CARIBE
44;LA GUAJIRA;44420;LA JAGUA DEL PILAR;10,4580941;-73,07209193;REGIÓN CARIBE
44;LA GUAJIRA;44430;MAICAO;11,38157764;-72,29500818;REGIÓN CARIBE
44;LA GUAJIRA;44560;MANAURE;11,60554263;-72,57160392;REGIÓN CARIBE
44;LA GUAJIRA;44650;SAN JUAN DEL CESAR;10,81311496;-73,08659986;REGIÓN CARIBE
44;LA GUAJIRA;44847;URIBIA;11,99971986;-71,74882662;REGIÓN CARIBE
44;LA GUAJIRA;44855;URUMITA;10,4947021;-72,98623991;REGIÓN CARIBE
44;LA GUAJIRA;44874;VILLANUEVA;10,58364755;-72,97520286;REGIÓN CARIBE
47;MAGDALENA;47001;SANTA MARTA;11,12189436;-73,88527855;REGIÓN CARIBE
47;MAGDALENA;47030;ALGARROBO;10,25356475;-74,10323027;REGIÓN CARIBE
47;MAGDALENA;47053;ARACATACA;10,64490877;-73,87972257;REGIÓN CARIBE
47;MAGDALENA;47058;ARIGUANÍ;9,834264955;-74,08460085;REGIÓN CARIBE
47;MAGDALENA;47161;CERRO DE SAN ANTONIO;10,3132933;-74,80834413;REGIÓN CARIBE
47;MAGDALENA;47170;CHIVOLO;10,09951961;-74,52606667;REGIÓN CARIBE
47;MAGDALENA;47189;CIÉNAGA;10,85754552;-74,02500493;REGIÓN CARIBE
47;MAGDALENA;47205;CONCORDIA;10,23284801;-74,77810175;REGIÓN CARIBE
47;MAGDALENA;47245;EL BANCO;9,114930635;-73,98105491;REGIÓN CARIBE
47;MAGDALENA;47258;EL PIÑÓN;10,34310988;-74,67817756;REGIÓN CARIBE
47;MAGDALENA;47268;EL RETÉN;10,65961696;-74,3251597;REGIÓN CARIBE
47;MAGDALENA;47288;FUNDACIÓN;10,45937818;-73,88406518;REGIÓN CARIBE
47;MAGDALENA;47318;GUAMAL;9,248004673;-74,13968085;REGIÓN CARIBE
47;MAGDALENA;47460;NUEVA GRANADA;9,735998134;-74,32840222;REGIÓN CARIBE
47;MAGDALENA;47541;PEDRAZA;10,15429546;-74,83178091;REGIÓN CARIBE
47;MAGDALENA;47545;PIJIÑO DEL CARMEN;9,530748654;-74,1447657;REGIÓN CARIBE
47;MAGDALENA;47551;PIVIJAY;10,43303399;-74,41251197;REGIÓN CARIBE
47;MAGDALENA;47555;PLATO;9,76945611;-74,60181576;REGIÓN CARIBE
